0.0	32.38231317411361	41.376202847590235	41.87150590005909	36.88085160505422	28.569007905370068	21.094427785559922	16.793717351085206	14.393828859063754	12.832748765505292	10.041541298126143	2.667237620713042	3.0266962874884675	3.2150197443002546	3.217426313127412	3.0650235496802165	2.8107939891891722	2.503722126239303	2.1747898984312872	1.838571154048966	1.5046971833029712
1.8	15.8925376364172	19.92287621652409	20.178767059026256	18.634988490153372	16.18438023544804	14.103510946153516	12.891781050834807	12.15519725208725	11.504826885993323	9.276661200522675	1.4067267625903714	1.6252626149523821	1.7662551624377654	1.8215038776479773	1.8019773714703005	1.725811802298827	1.607548822113742	1.454201422378801	1.268830030840528	1.0584187195409491
3.2	14.978576127464242	18.73583541638526	18.984053044833733	17.636828344178735	15.505219302450309	13.708236264411758	12.659263555470964	12.011920236480254	11.412287328181122	9.219831400394506	1.336462982286303	1.5470296321265673	1.685280261467013	1.7433573145976184	1.7310874670874439	1.6646796304634384	1.556800722177911	1.4131732755933228	1.2362394594795851	1.0328264544707328
5.6	14.177754840344633	17.696879137764363	17.940789594096245	16.767987189277704	14.91172817280359	13.354220305799975	12.44315636465826	11.87268982838936	11.318145961281989	9.160261496155636	1.2747326177635967	1.4782439100245792	1.6140139912006377	1.6744746074394192	1.6684464827027001	1.6104648650519358	1.511586176675169	1.3764321862814737	1.2069172858247081	1.0097236932323412
10.0	13.392502364993124	16.679720637792013	16.9223241503393	15.923320929151185	14.332982357912782	12.999681214403306	12.218017331458705	11.721237760446861	11.21142266544492	9.090758291107358	1.213957306116207	1.4104368938163543	1.5436796758101445	1.6063887261455474	1.6063833178611997	1.5565622109146553	1.466429876317238	1.3395585537421273	1.177361138377887	0.9863715588493818
17.9	12.580661241263732	15.628989649021955	15.872285312175693	15.055203843007947	13.73820678270934	12.63057886904444	11.978760450715436	11.556680111189207	11.093105611618169	9.012853573921713	1.1508434975550852	1.339926040806785	1.4704832818143183	1.5354938599960402	1.541718541667468	1.5003459941821513	1.4192751902485539	1.3010014757148316	1.146427700157078	0.9619331172495788
31.8	11.78609276661202	14.601168126691356	14.846117958893835	14.208212267611472	13.159222438436283	12.270720579299988	11.744419459360106	11.394700626117844	10.975955011914229	8.935399535535764	1.0889099510496119	1.2706714108991315	1.3985721245636697	1.4658598022236253	1.478239049414866	1.445200908550538	1.3730580679839182	1.2632464392337561	1.116172054285776	0.9380655574664684
56.7	11.064168389725236	13.667267780889006	13.913579101644535	13.438795223326046	12.635128001445969	11.947364509401053	11.535474624073245	11.251169568466132	10.87273991123557	8.867306657856767	1.0326020359799988	1.2076870152649106	1.3331847361588638	1.4025898351674146	1.420635074033337	1.3952483189071205	1.3312815383569316	1.2291964971276383	1.088946358605826	0.9166316843386585
101.0	10.449277604775531	12.871665182452453	13.118842198826362	12.782967966552679	12.189876053907328	11.675785980155858	11.362657398970054	11.134323073345533	10.789756322314648	8.813081610473525	0.9847492325027032	1.154184081543603	1.2776769781436292	1.348933264142413	1.3718554135742016	1.353031820848247	1.2960588714129924	1.2005602454224646	1.0661006795598256	0.8986746161248379
179.7	9.910162945824656	12.173838782668659	12.421069411005345	12.206481904427779	11.79911163624964	11.439610996304118	11.21429173836638	11.035545633282739	10.72061751042968	8.768166466914401	0.9429344755192408	1.1074746132927586	1.2292484780821724	1.3021466575049445	1.3293508687725049	1.316280260705069	1.2654297637094742	1.1756861361297812	1.0462712439795865	0.8830885731582797
320.0	9.451083528753818	11.579495948367018	11.826549825838935	11.714853412570811	11.4655079000973	11.238435296243962	11.088626883503022	10.952292546412544	10.662764372114388	8.73082437374018	0.9074523545681857	1.0678802798528968	1.1882155154151575	1.2625048099485585	1.2933262479397718	1.2851165298064604	1.2394415073960927	1.1545648833740059	1.0294163849834617	0.869821394121718
